pair,cdt,sub_id,dist,length,pcmi,sig_mi,pcgc,sig_pcgc,pcte,smvgc
OO,Rest,FaWa,-12.075923,21.94151,0.0022649867064670204,1.0,0.0010010251293768313,0.0,0.18052174874464844,"[2.71687182e-03 2.71664006e-03 2.71594610e-03 ... 5.55082632e-05
 5.55004408e-05 5.54978334e-05]"
OO,Rest,FaWa,-3.2148790000000003,13.080466,0.0036766290891039333,1.0,0.0010866059675207485,0.0,0.19595513009281723,[0.01010327 0.0100979  0.01008183 ... 0.00034822 0.00034823 0.00034824]
OF,Face,FaWa,-28.469216999999997,15.835471000000002,0.011184571987363334,1.0,0.0007373295492723031,0.0,0.1329677105295058,"[8.68069326e-03 8.67757376e-03 8.66822586e-03 ... 6.95558366e-05
 6.95551614e-05 6.95549364e-05]"
OF,Face,FaWa,-23.231171,21.073517,0.004123875292005419,1.0,0.0014840876545438864,0.0,0.26763573743187474,[0.0233022  0.02329339 0.02326701 ... 0.00012388 0.00012388 0.00012388]
OF,Face,FaWa,-12.075923,32.228764999999996,3.381919305533998e-05,0.0,0.001762902342512751,0.0,0.3179163083893353,[0.00037313 0.00037308 0.00037293 ... 0.00043767 0.00043758 0.00043754]
OF,Face,FaWa,-3.2148790000000003,41.089808999999995,0.00025976060279386814,0.0,0.001274883666421367,0.0,0.2299085429070557,"[1.21542819e-03 1.21640694e-03 1.21933751e-03 ... 9.71523500e-05
 9.71455714e-05 9.71433118e-05]"
OF,Face,FaWa,9.865587,54.170275,0.0007542245853180418,1.0,0.0005720487731570856,0.0,0.10316149102254286,"[3.12398653e-03 3.12322312e-03 3.12093665e-03 ... 1.93018701e-05
 1.93003674e-05 1.92998666e-05]"
FO,Face,FaWa,-44.304688,15.835471000000002,0.011184571987363334,1.0,0.0013455246251681263,0.0,0.24264771301550464,[0.01609898 0.01608517 0.01604388 ... 0.00027441 0.00027441 0.00027441]
OO,Face,FaWa,-23.231171,5.238045999999997,0.0013176028245180937,1.0,0.0003390225958161963,0.0,0.06113827721666623,"[3.90965669e-03 3.90831022e-03 3.90427611e-03 ... 3.23305960e-05
 3.23305572e-05 3.23305443e-05]"
OO,Face,FaWa,-12.075923,16.393293999999997,0.001187685590478882,1.0,0.0014824153553749664,0.0,0.2673341602171393,"[4.13533267e-03 4.13274719e-03 4.12500742e-03 ... 7.90729804e-05
 7.89841069e-05 7.89544831e-05]"
OO,Face,FaWa,-3.2148790000000003,25.254337999999997,0.0001014202489710847,0.0,0.0005283843204739735,0.0,0.0952871798539108,"[1.36548407e-04 1.36425715e-04 1.36058517e-04 ... 6.30156793e-05
 6.30252950e-05 6.30285003e-05]"
OO,Face,FaWa,9.865587,38.334804,0.000829462515106183,1.0,0.0010565260781179031,0.0,0.19053061668382054,"[8.45875051e-03 8.45541354e-03 8.44541882e-03 ... 3.28928858e-05
 3.28872680e-05 3.28853955e-05]"
FO,Face,FaWa,-44.304688,21.073517,0.004123875292005419,1.0,0.0007033965704601464,0.0,0.1268483429976447,"[9.87582147e-03 9.86620688e-03 9.83746716e-03 ... 4.93902181e-05
 4.93824758e-05 4.93798952e-05]"
OO,Face,FaWa,-28.469216999999997,5.238045999999997,0.0013176028245180937,1.0,0.0009795473367690821,0.0,0.17664851063409326,"[1.02304411e-02 1.02275651e-02 1.02189469e-02 ... 8.08947269e-05
 8.08944139e-05 8.08943096e-05]"
OO,Face,FaWa,-12.075923,11.155248,0.0019400516848402383,1.0,0.0006134968580231437,0.0,0.11063610933386873,"[2.20103396e-04 2.20085799e-04 2.20033404e-04 ... 6.28366051e-05
 6.28266352e-05 6.28233120e-05]"
