pair,cdt,sub_id,dist,length,pcmi,sig_mi,pcgc,sig_pcgc,pcte,smvgc
FR,Rest,AnRa,-22.176914,42.044628,0.0016634132929560508,1.0,0.00020771608800829178,0.0,0.03745887126030225,"[1.59390929e-05 1.61164900e-05 1.66475839e-05 ... 8.13818874e-06
 8.13754485e-06 8.13733022e-06]"
RR,Rest,AnRa,-20.984827,43.236715000000004,1.5950423204458275e-08,0.0,0.000278519872389138,0.0,0.05022740483560454,"[3.75429822e-04 3.75246545e-04 3.74697988e-04 ... 8.67280798e-05
 8.67247838e-05 8.67236852e-05]"
RR,Rest,AnRa,-14.956757999999999,49.264784,0.00045013274776906087,0.0,7.598153690646647e-05,0.0,0.013702273311760117,"[7.39028186e-07 7.59920132e-07 8.22544324e-07 ... 2.99035359e-05
 2.99020421e-05 2.99015442e-05]"
OR,Rest,AnRa,-11.665225999999995,52.556316,0.00033349281357786253,0.0,0.00025715110963275833,0.0,0.04637382882828432,[0.00075744 0.0007571  0.00075609 ... 0.00020492 0.00020492 0.00020492]
RR,Rest,AnRa,-11.126327999999999,53.095214,0.00034500004292326025,0.0,0.000633233663848598,0.0,0.11419538331979015,[0.0021234  0.00212268 0.00212052 ... 0.00028432 0.00028432 0.00028432]
RR,Rest,AnRa,8.142232,72.363774,8.348061438923082e-05,0.0,0.00028658914622270437,0.0,0.0516825925035122,[0.00029398 0.00029406 0.0002943  ... 0.00015112 0.00015112 0.00015112]
RF,Rest,AnRa,-64.681015,1.395458000000005,0.005733085556475004,1.0,0.0003443025165792424,0.0,0.06209044165430788,"[3.77338282e-03 3.76582374e-03 3.74335351e-03 ... 4.92061762e-05
 4.92044837e-05 4.92039196e-05]"
RF,Rest,AnRa,-64.221542,0.9359850000000023,0.1630812929584735,1.0,0.0024535828667040516,1.0,0.44247147927550773,"[1.13822962e-01 1.13250838e-01 1.11568457e-01 ... 1.12209916e-04
 1.12208862e-04 1.12208511e-04]"
FF,Rest,AnRa,-61.096764,2.188792999999997,0.002051746591270387,1.0,0.000703484172168034,0.0,0.12686414081633757,[0.0108164  0.01072893 0.01047508 ... 0.00017819 0.00017818 0.00017818]
FF,Rest,AnRa,-53.994488,9.291069,0.000688295655340454,0.0,0.0003720866223924091,0.0,0.0671009406133316,"[4.14845894e-05 4.16032150e-05 4.19566180e-05 ... 1.95760229e-04
 1.95758382e-04 1.95757766e-04]"
RF,Rest,AnRa,-53.21821600000001,10.067340999999985,0.30674521183495784,1.0,0.0049174216322454,1.0,0.8867924753500688,"[1.78211322e-01 1.77537292e-01 1.75545537e-01 ... 1.25915504e-04
 1.25905570e-04 1.25902259e-04]"
OF,Rest,AnRa,-51.690234999999994,11.595322000000003,0.00032155080119622426,0.0,0.0001806127463592766,0.0,0.032571139186733065,"[3.43863726e-03 3.43340036e-03 3.41778661e-03 ... 8.16559177e-07
 8.16353471e-07 8.16284904e-07]"
OF,Rest,AnRa,-50.993156,12.292400999999998,0.0006217187030692628,0.0,0.0005819808023164175,0.0,0.10495260217430945,[0.00217298 0.00217111 0.00216552 ... 0.00078058 0.00078058 0.00078057]
FF,Rest,AnRa,-50.66265900000001,12.622897999999985,0.0010359787254365926,1.0,0.00033213708730683855,0.0,0.05989656609411008,"[4.13949444e-04 4.14133991e-04 4.14684941e-04 ... 1.12410676e-05
 1.12404857e-05 1.12402917e-05]"
FF,Rest,AnRa,-35.33801300000001,27.947543999999986,0.017665734560807778,1.0,0.000322878226734602,0.0,0.05822685206512907,[0.00164813 0.00164394 0.00163148 ... 0.00049365 0.00049365 0.00049365]
RF,Rest,AnRa,-30.582311999999998,32.703244999999995,2.517260853096559e-06,0.0,0.0006651367232035632,0.0,0.11994868150986447,"[5.36315143e-03 5.35885983e-03 5.34602701e-03 ... 3.11447675e-06
 3.11393671e-06 3.11375670e-06]"
FF,Rest,AnRa,-22.176914,41.108643,0.002247646407937509,1.0,0.0004985594880242417,0.0,0.08990866262008924,"[2.15626211e-04 2.16018565e-04 2.17193153e-04 ... 3.55771656e-07
 3.50500713e-07 3.48743761e-07]"
RF,Rest,AnRa,-20.984827,42.30073,0.00048415448918959214,0.0,0.0009846386199723334,0.0,0.17756665676272976,"[6.40769783e-03 6.40431157e-03 6.39417655e-03 ... 9.24320859e-05
 9.24297157e-05 9.24289256e-05]"
RF,Rest,AnRa,-14.956757999999999,48.328799,0.006374028118880659,1.0,0.000501066296772601,0.0,0.09036073268880362,"[3.02342525e-03 3.02281149e-03 3.02097171e-03 ... 3.42745339e-05
 3.42715128e-05 3.42705058e-05]"
OF,Rest,AnRa,-11.665225999999995,51.620331,0.0008223771742876806,1.0,0.0006939658256686076,0.0,0.1251476319048144,"[6.82694671e-05 6.82463231e-05 6.81770661e-05 ... 1.04249397e-05
 1.04184439e-05 1.04162787e-05]"
RF,Rest,AnRa,-11.126327999999999,52.159228999999996,0.001113587422871376,1.0,0.00046799576485523353,0.0,0.08439689613921035,"[8.33211148e-05 8.35389358e-05 8.41917228e-05 ... 6.07175654e-05
 6.07095363e-05 6.07068600e-05]"
RF,Rest,AnRa,8.142232,71.42778899999999,0.0013736129817232268,1.0,0.0006812154680968519,0.0,0.12284827220002276,[0.00758148 0.00757858 0.00756991 ... 0.00013487 0.00013487 0.00013487]
RF,Rest,AnRa,-64.681015,3.584251000000002,0.000240691775491797,0.0,0.00032732508623345424,0.0,0.05902878483344459,"[3.76739163e-03 3.75844120e-03 3.73183503e-03 ... 1.42901899e-05
 1.42901770e-05 1.42901727e-05]"
RF,Rest,AnRa,-64.221542,3.124777999999999,0.0015327366873130188,1.0,0.00024906289544857074,0.0,0.04491522551663742,[0.0006627  0.00066001 0.0006521  ... 0.00022168 0.00022168 0.00022167]
FF,Rest,AnRa,-63.285557,2.188792999999997,0.002051746591270387,1.0,0.0005351265471686961,0.0,0.09650305198103898,[0.00030009 0.00030121 0.00030451 ... 0.00038983 0.00038982 0.00038982]
FF,Rest,AnRa,-53.994488,7.102276000000003,0.0004280245287766604,0.0,0.0002596378701806845,0.0,0.04682228346708075,"[1.44489531e-03 1.44229462e-03 1.43455009e-03 ... 2.16274410e-05
 2.16262198e-05 2.16258128e-05]"
RF,Rest,AnRa,-53.21821600000001,7.878547999999988,0.006687358909918117,1.0,0.0010904622544465337,0.0,0.19665056084582663,"[5.71156242e-05 5.92232645e-05 6.54608521e-05 ... 1.92421088e-04
 1.92420433e-04 1.92420215e-04]"
OF,Rest,AnRa,-51.690234999999994,9.406529000000006,0.08298190925754412,1.0,0.0021964322393241975,1.0,0.39609773741520754,[0.04521002 0.04513835 0.04492469 ... 0.00059714 0.00059714 0.00059714]
OF,Rest,AnRa,-50.993156,10.103608000000001,0.028970062696405563,1.0,0.0010662428802579171,0.0,0.19228291446640772,"[1.64366252e-03 1.64277951e-03 1.64013962e-03 ... 1.52237405e-06
 1.50850675e-06 1.50388441e-06]"
FF,Rest,AnRa,-50.66265900000001,10.434104999999988,0.005560902364937448,1.0,0.00031250525568049525,0.0,0.056356222827748506,"[3.06716841e-04 3.06888317e-04 3.07400106e-04 ... 5.51819463e-05
 5.51775333e-05 5.51760623e-05]"
FF,Rest,AnRa,-35.33801300000001,25.75875099999999,0.010637522596876892,1.0,0.0013079408518943403,0.0,0.23586997260050635,[0.00707424 0.00705939 0.00701524 ... 0.00029477 0.00029476 0.00029476]
RF,Rest,AnRa,-30.582311999999998,30.514452000000002,0.0006854250063845768,0.0,0.000625325631015583,0.0,0.11276927335086792,[0.00195856 0.00195753 0.00195448 ... 0.00021376 0.00021376 0.00021376]
FF,Rest,AnRa,-22.176914,38.91985,0.00032851672898459583,0.0,0.0003681236974886204,0.0,0.0663862791000677,"[1.15180224e-05 1.17473674e-05 1.24339897e-05 ... 1.15373833e-04
 1.15372157e-04 1.15371598e-04]"
RF,Rest,AnRa,-20.984827,40.111937,0.0016872369274807397,1.0,0.00012291879841153097,0.0,0.02216679261254324,"[1.96057838e-04 1.95995815e-04 1.95810179e-04 ... 2.24436295e-05
 2.24423163e-05 2.24418786e-05]"
RF,Rest,AnRa,-14.956757999999999,46.140006,9.744806420997065e-05,0.0,0.0003326119820805662,0.0,0.0599822071359852,"[1.36663860e-06 1.38484066e-06 1.43939762e-06 ... 2.57887647e-04
 2.57881645e-04 2.57879644e-04]"
OF,Rest,AnRa,-11.665225999999995,49.431538,0.004122158389304076,1.0,0.0014736884809829487,0.0,0.26576038291616116,[0.00816882 0.00816424 0.00815051 ... 0.00067463 0.00067462 0.00067461]
RF,Rest,AnRa,-11.126327999999999,49.970436,0.0015127274196906626,1.0,0.00029193978675712273,0.0,0.0526475103240853,"[4.04154088e-04 4.04232915e-04 4.04469154e-04 ... 6.40080444e-06
 6.39581113e-06 6.39414673e-06]"
RF,Rest,AnRa,8.142232,69.238996,0.0002562277400848245,0.0,0.0009851637006133007,0.0,0.17766134816732854,[0.00071783 0.00071753 0.00071663 ... 0.00018945 0.00018944 0.00018943]
RF,Rest,AnRa,-64.681015,10.686527000000005,0.12707694815584958,1.0,0.0035295570622841943,1.0,0.6365093087865031,[0.11554316 0.11525847 0.11441268 ... 0.00011748 0.00011748 0.00011748]
RF,Rest,AnRa,-64.221542,10.227054000000003,0.00868581060437279,1.0,0.0004848893459026282,0.0,0.08744343183920186,"[4.77317618e-03 4.75313136e-03 4.69412345e-03 ... 1.53912354e-06
 1.53237153e-06 1.53012090e-06]"
FF,Rest,AnRa,-63.285557,9.291069,0.000688295655340454,0.0,0.00012930269349298307,0.0,0.023318044334489037,[0.00143962 0.00143273 0.00141245 ... 0.00015389 0.00015389 0.00015389]
FF,Rest,AnRa,-61.096764,7.102276000000003,0.0004280245287766604,0.0,0.0005160548342855176,0.0,0.0930637187813115,"[2.21896597e-04 2.22423206e-04 2.23951904e-04 ... 7.58906424e-05
 7.58850815e-05 7.58832279e-05]"
RF,Rest,AnRa,-53.21821600000001,0.7762719999999845,3.2719099220202e-05,0.0,0.0008127173274914412,0.0,0.14656290725205423,"[2.41435092e-03 2.40605007e-03 2.38148899e-03 ... 7.61287484e-05
 7.61224406e-05 7.61203380e-05]"
OF,Rest,AnRa,-51.690234999999994,2.3042530000000028,0.0009367470684367163,1.0,0.00015994031048061075,0.0,0.028843136596077276,"[2.30261672e-03 2.29935384e-03 2.28962560e-03 ... 2.65333020e-05
 2.65327045e-05 2.65325054e-05]"
OF,Rest,AnRa,-50.993156,3.001331999999998,0.06901958338857739,1.0,0.003577579612439985,1.0,0.6451695456565782,[0.07698372 0.07691358 0.07670391 ... 0.00013244 0.00013244 0.00013244]
FF,Rest,AnRa,-50.66265900000001,3.331828999999985,0.00029911827433082294,0.0,0.0002383802692078607,0.0,0.04298875402899459,"[1.13008555e-03 1.12897594e-03 1.12566434e-03 ... 3.13279034e-05
 3.13279494e-05 3.13279647e-05]"
FF,Rest,AnRa,-35.33801300000001,18.656474999999986,0.0014639155013789207,1.0,9.418309477049469e-05,0.0,0.016984685470120994,"[1.03373031e-03 1.03109098e-03 1.02324885e-03 ... 7.02205233e-05
 7.02206638e-05 7.02207106e-05]"
RF,Rest,AnRa,-30.582311999999998,23.412176,0.0003419429604250013,0.0,0.0001953150110969304,0.0,0.03522249974008929,"[5.66755101e-04 5.66487458e-04 5.65687144e-04 ... 9.19810812e-05
 9.19784666e-05 9.19775951e-05]"
FF,Rest,AnRa,-22.176914,31.817573999999997,0.0036742363575363868,1.0,0.0010931326421674825,0.0,0.1971321302361096,"[1.37794696e-02 1.37725980e-02 1.37520276e-02 ... 5.34018180e-06
 5.33700117e-06 5.33594097e-06]"
RF,Rest,AnRa,-20.984827,33.009660999999994,3.933377039544439e-05,0.0,0.00029480844083384916,0.0,0.0531648344504002,[0.00046099 0.00046089 0.00046061 ... 0.00011481 0.00011481 0.00011481]
RF,Rest,AnRa,-14.956757999999999,39.037729999999996,3.6804087063302404e-05,0.0,0.00028909495478801617,0.0,0.05213448220233625,"[6.05169986e-05 6.05104495e-05 6.04908228e-05 ... 4.64136532e-04
 4.64132761e-04 4.64131505e-04]"
OF,Rest,AnRa,-11.665225999999995,42.329262,0.0017818749193025951,1.0,0.0005735407890552491,0.0,0.10343055651469386,[0.0009527  0.00095249 0.00095185 ... 0.00016692 0.00016692 0.00016691]
RF,Rest,AnRa,-11.126327999999999,42.868159999999996,0.0022709988515501323,1.0,0.0009048017153274746,0.0,0.16316911846134688,[0.00560718 0.00560539 0.00560003 ... 0.0004072  0.0004072  0.0004072 ]
RF,Rest,AnRa,8.142232,62.13672,0.00013907565200099725,0.0,0.00014736780668722638,0.0,0.026575850486793114,[0.00061256 0.00061237 0.00061178 ... 0.00010616 0.00010616 0.00010616]
RR,Rest,AnRa,-64.681015,11.46279899999999,0.0007309028105986215,0.0,0.00029034494630097996,0.0,0.05235990177194952,"[8.76813097e-06 8.78428573e-06 8.83252784e-06 ... 6.67404044e-05
 6.67409694e-05 6.67411578e-05]"
RR,Rest,AnRa,-64.221542,11.003325999999987,0.0102224466724401,1.0,0.0006000445312865921,0.0,0.1082101586999636,"[1.56733083e-02 1.56001207e-02 1.53846947e-02 ... 3.29328075e-05
 3.29330146e-05 3.29330836e-05]"
FR,Rest,AnRa,-63.285557,10.067340999999985,0.30674521183495784,1.0,0.006006622045665377,1.0,1.08321547972197,[0.21457087 0.21347327 0.2102475  ... 0.00061803 0.00061801 0.000618  ]
FR,Rest,AnRa,-61.096764,7.878547999999988,0.006687358909918117,1.0,0.00043750738137071643,0.0,0.07889871618198113,"[1.34832602e-02 1.33727123e-02 1.30519128e-02 ... 1.81204834e-05
 1.81196145e-05 1.81193248e-05]"
FR,Rest,AnRa,-53.994488,0.7762719999999845,3.2719099220202e-05,0.0,0.0005579187767965621,0.0,0.10061333156290457,"[4.38039845e-03 4.37204795e-03 4.34718128e-03 ... 2.72803508e-05
 2.72756284e-05 2.72740544e-05]"
OR,Rest,AnRa,-51.690234999999994,1.5279810000000182,3.2782199319569827e-06,0.0,0.000437646262465341,0.0,0.07892376156529214,"[5.04377091e-04 5.05483614e-04 5.08782891e-04 ... 4.53132206e-05
 4.53090211e-05 4.53076214e-05]"
OR,Rest,AnRa,-50.993156,2.2250600000000134,0.002395288675078433,1.0,0.0006254256465154651,0.0,0.1127873098340794,[0.00590949 0.00590401 0.00588762 ... 0.00025112 0.00025111 0.00025111]
FR,Rest,AnRa,-50.66265900000001,2.5555570000000003,0.001244606423856709,1.0,0.0003863634846505981,0.0,0.06967558541074963,[0.00057768 0.0005777  0.00057775 ... 0.00024216 0.00024216 0.00024216]
FR,Rest,AnRa,-35.33801300000001,17.880203,0.00238592563402662,1.0,0.0016230958193532707,0.0,0.29270403618357155,[0.0012686  0.00126609 0.00125861 ... 0.0007649  0.00076488 0.00076488]
RR,Rest,AnRa,-30.582311999999998,22.635904000000014,9.868452677608275e-05,0.0,0.0004783994801142999,0.0,0.08627306969059484,"[4.59278223e-03 4.58931169e-03 4.57893401e-03 ... 4.61592830e-07
 4.59179516e-07 4.58375094e-07]"
FR,Rest,AnRa,-22.176914,31.041302000000012,0.017997308535132817,1.0,0.0010707466670054622,0.0,0.19309511331714582,[0.0096912  0.00968594 0.00967019 ... 0.00059618 0.00059618 0.00059618]
RR,Rest,AnRa,-20.984827,32.23338900000002,0.00018273433374460524,0.0,0.0002635707529092812,0.0,0.047531527268198794,"[9.29957045e-05 9.30265907e-05 9.31190911e-05 ... 1.01235041e-04
 1.01234983e-04 1.01234963e-04]"
RR,Rest,AnRa,-14.956757999999999,38.26145800000001,0.001171660747242953,1.0,0.00044357144907136714,0.0,0.07999229123189909,"[3.37213684e-03 3.37147968e-03 3.36950981e-03 ... 6.12434953e-05
 6.12426975e-05 6.12424315e-05]"
OR,Rest,AnRa,-11.665225999999995,41.552990000000015,0.0013389479615639743,1.0,0.00020393082569447607,0.0,0.03677624886422653,"[5.20332102e-05 5.20404455e-05 5.20621100e-05 ... 2.97655071e-06
 2.97483373e-06 2.97426142e-06]"
RR,Rest,AnRa,-11.126327999999999,42.09188800000001,0.000723674649428574,0.0,0.0009218363278460373,0.0,0.16624108733684634,[0.00237753 0.00237701 0.00237543 ... 0.00047073 0.00047072 0.00047072]
RR,Rest,AnRa,8.142232,61.36044800000001,0.0010285164137151526,1.0,0.0002571718716817273,0.0,0.0463775729914201,"[2.90982056e-03 2.90871954e-03 2.90542152e-03 ... 5.00661486e-05
 5.00652185e-05 5.00649085e-05]"
RO,Rest,AnRa,-64.681015,12.990780000000008,0.0009558499855195635,1.0,0.0004043800003152853,0.0,0.07292462763619245,[0.0006057  0.000605   0.00060289 ... 0.0002437  0.0002437  0.0002437 ]
RO,Rest,AnRa,-64.221542,12.531307000000005,0.0002095852451837743,0.0,9.706118087038362e-05,0.0,0.017503710538066146,"[2.78917412e-04 2.77959449e-04 2.75139257e-04 ... 2.30548236e-05
 2.30532187e-05 2.30526837e-05]"
FO,Rest,AnRa,-63.285557,11.595322000000003,0.00032155080119622426,0.0,0.00026240887803163915,0.0,0.04732199837768533,[0.0033038  0.00328848 0.00324334 ... 0.00021796 0.00021795 0.00021795]
FO,Rest,AnRa,-61.096764,9.406529000000006,0.08298190925754412,1.0,0.0035280302890410287,1.0,0.6362339752631935,"[1.77104803e-01 1.75504301e-01 1.70873241e-01 ... 1.88546502e-05
 1.88516182e-05 1.88506076e-05]"
FO,Rest,AnRa,-53.994488,2.3042530000000028,0.0009367470684367163,1.0,0.0006238992531839571,0.0,0.11251204482285285,[0.00298532 0.00298118 0.00296885 ... 0.00021254 0.00021253 0.00021253]
RO,Rest,AnRa,-53.21821600000001,1.5279810000000182,3.2782199319569827e-06,0.0,0.00019793860998884583,0.0,0.03569563137892031,[0.00108777 0.00108379 0.001072   ... 0.00014744 0.00014744 0.00014744]
OO,Rest,AnRa,-50.993156,0.6970789999999951,0.03437305829196191,1.0,0.0011065827655660776,0.0,0.19955768352692183,[0.017985   0.01796965 0.01792376 ... 0.00018254 0.00018254 0.00018254]
FO,Rest,AnRa,-50.66265900000001,1.027575999999982,0.021440669417820857,1.0,0.0012428505098140974,0.0,0.22413178338438977,[0.01268267 0.01266679 0.01261939 ... 0.00065515 0.00065515 0.00065515]
FO,Rest,AnRa,-35.33801300000001,16.352221999999983,0.003944830875816763,1.0,0.0005239754750387959,0.0,0.09449210242323872,"[3.04751424e-03 3.04068526e-03 3.02039459e-03 ... 2.89094735e-05
 2.89045505e-05 2.89029096e-05]"
RO,Rest,AnRa,-30.582311999999998,21.107922999999996,0.000770565338633844,0.0,0.0005965081057330845,0.0,0.10757241074889881,[0.00412652 0.00412348 0.00411441 ... 0.00042562 0.00042562 0.00042562]
FO,Rest,AnRa,-22.176914,29.513320999999994,6.093198145151746e-06,0.0,0.000182437072406616,0.0,0.032900132454415705,"[8.78179447e-04 8.77790585e-04 8.76626495e-04 ... 8.97207545e-06
 8.97066871e-06 8.97019981e-06]"
RO,Rest,AnRa,-20.984827,30.705407999999995,0.0014469555819012214,1.0,0.0005480050393258384,0.0,0.09882551907719356,"[4.13258345e-03 4.13010473e-03 4.12268587e-03 ... 6.17063742e-05
 6.17020149e-05 6.17005618e-05]"
RO,Rest,AnRa,-14.956757999999999,36.73347699999999,0.0007194623436284076,0.0,0.0004670280920140435,0.0,0.08422238903806188,[0.00101882 0.00101866 0.00101816 ... 0.00018625 0.00018625 0.00018624]
OO,Rest,AnRa,-11.665225999999995,40.025009,0.00044056577053908086,0.0,0.00023338991345123183,0.0,0.04208880884119957,"[1.28088752e-03 1.28032084e-03 1.27862479e-03 ... 3.96768274e-05
 3.96757022e-05 3.96753272e-05]"
RO,Rest,AnRa,-11.126327999999999,40.56390699999999,1.916316358574477e-05,0.0,0.0003254298730621663,0.0,0.058687008002989025,"[8.46702767e-06 8.61996593e-06 9.07833129e-06 ... 1.93545197e-04
 1.93543555e-04 1.93543008e-04]"
RO,Rest,AnRa,8.142232,59.832466999999994,0.0001035283818069388,0.0,7.037860663960949e-05,0.0,0.01269185834795496,"[2.76114641e-05 2.76249148e-05 2.76652113e-05 ... 5.10841929e-05
 5.10837430e-05 5.10835930e-05]"
RO,Rest,AnRa,-64.681015,13.687859000000003,0.03292783698797308,1.0,0.001355012029371938,0.0,0.2443586418899732,[0.02275792 0.02270387 0.02254319 ... 0.00136117 0.00136117 0.00136117]
RO,Rest,AnRa,-64.221542,13.228386,0.011076777942783167,1.0,0.0008779609897586749,0.0,0.15832874575235079,"[3.70806479e-02 3.69006556e-02 3.63709629e-02 ... 2.74449698e-06
 2.74352714e-06 2.74320387e-06]"
FO,Rest,AnRa,-63.285557,12.292400999999998,0.0006217187030692628,0.0,0.0004254020427227889,0.0,0.07671567717752531,[0.00011755 0.00011711 0.00011581 ... 0.00060363 0.00060362 0.00060362]
FO,Rest,AnRa,-61.096764,10.103608000000001,0.028970062696405563,1.0,0.0022068944718638406,1.0,0.39798446379040386,"[7.14894325e-02 7.08944176e-02 6.91693684e-02 ... 1.11443362e-05
 1.11331278e-05 1.11293918e-05]"
FO,Rest,AnRa,-53.994488,3.001331999999998,0.06901958338857739,1.0,0.002900101373352504,1.0,0.5229952336763661,[0.06080714 0.06069022 0.06034214 ... 0.00022903 0.00022902 0.00022902]
RO,Rest,AnRa,-53.21821600000001,2.2250600000000134,0.002395288675078433,1.0,0.00016225283463078277,0.0,0.02926016998650092,"[2.96818838e-03 2.95803921e-03 2.92800914e-03 ... 7.49412183e-05
 7.49402360e-05 7.49399085e-05]"
