pair,cdt,sub_id,dist,length,pcmi,sig_mi,pcgc,sig_pcgc,pcte,smvgc
RO,Rest,JuRo,-75.479332,16.066921000000008,0.00019337756887161106,0.0,0.0015142560028407193,0.0,0.27307620324183124,[0.00017654 0.00017716 0.00017902 ... 0.00155824 0.00155823 0.00155823]
RO,Rest,JuRo,-71.89395099999999,12.481539999999995,3.214152487984734e-05,0.0,0.0002337511209982157,0.0,0.04215394788329523,"[3.07547332e-04 3.07524095e-04 3.07454456e-04 ... 9.47507175e-06
 9.47102032e-06 9.46966987e-06]"
RO,Rest,JuRo,-61.58527399999999,2.1728629999999995,9.199887752942004e-05,0.0,0.00011996738501585114,0.0,0.02163454392884817,"[7.65190556e-04 7.64915725e-04 7.64092568e-04 ... 8.43311177e-05
 8.43305709e-05 8.43303886e-05]"
RO,Rest,JuRo,-58.42168399999999,0.9907269999999997,0.00287745888570079,1.0,0.0005727852912025266,0.0,0.10329431238900325,"[1.16709325e-03 1.16722835e-03 1.16763252e-03 ... 2.44021298e-05
 2.43964028e-05 2.43944938e-05]"
RO,Rest,JuRo,-53.24741399999999,6.164997,0.002592167864570172,1.0,0.00040416206489335416,0.0,0.07288532584213568,[0.00159675 0.00159621 0.0015946  ... 0.00049782 0.00049782 0.00049782]
OO,Rest,JuRo,-44.63325499999999,14.779156,0.0031063915376083884,1.0,0.0010557935672723673,0.0,0.19039851796328905,[0.00124683 0.00124686 0.00124692 ... 0.00012743 0.00012742 0.00012741]
FO,Rest,JuRo,-43.15054299999999,16.261868,0.00018046577747909964,0.0,0.000911293104477906,0.0,0.16433975532832287,[0.00667796 0.00667659 0.0066725  ... 0.00015156 0.00015156 0.00015156]
FO,Rest,JuRo,-43.05065199999999,16.361759,0.0005732779247313857,0.0,0.0006690607111097258,0.0,0.12065632124645559,"[1.22402993e-03 1.22380907e-03 1.22314748e-03 ... 5.10734246e-05
 5.10747362e-05 5.10751734e-05]"
RO,Rest,JuRo,-42.60575899999999,16.806652,0.001459056333475317,1.0,0.0010782887074196612,0.0,0.19445522135511445,"[5.25803972e-03 5.25752714e-03 5.25599082e-03 ... 3.28495625e-05
 3.28404788e-05 3.28374508e-05]"
RO,Rest,JuRo,-41.54126699999999,17.871144,0.0026578328819280017,1.0,0.0010089520907190508,0.0,0.18195127222186575,"[7.64374293e-04 7.64853401e-04 7.66289296e-04 ... 2.53627001e-06
 2.53303851e-06 2.53196136e-06]"
OO,Rest,JuRo,-39.776482,19.63592899999999,0.0002356368289078148,0.0,0.0008364304100620945,0.0,0.15083925058066322,[0.00201246 0.002012   0.00201063 ... 0.00094512 0.00094512 0.00094511]
RO,Rest,JuRo,-31.162025,28.250385999999992,3.046627927716372e-07,0.0,0.0006838434448339648,0.0,0.12332219332579829,[0.00041485 0.00041513 0.00041596 ... 0.00060367 0.00060366 0.00060366]
FO,Rest,JuRo,-27.89212799999999,31.520283000000003,1.016588704771948e-05,0.0,0.0004572761716163942,0.0,0.08246375813845781,[0.00043255 0.00043261 0.00043282 ... 0.0003715  0.0003715  0.00037151]
